CHONTALES, ACOYAPA, C.P. 6535892;6535892;NI;active;NI6535892
CHONTALES, ACOYAPA, C.P. 6535891;6535891;NI;active;NI6535891
CHONTALES, ACOYAPA, C.P. 6535888;6535888;NI;active;NI6535888
CHONTALES, ACOYAPA, C.P. 6535887;6535887;NI;active;NI6535887
CHONTALES, ACOYAPA, C.P. 6535885;6535885;NI;active;NI6535885
CHONTALES, ACOYAPA, C.P. 6535884;6535884;NI;active;NI6535884
CHONTALES, ACOYAPA, C.P. 65351038;65351038;NI;active;NI65351038
CHONTALES, SAN PEDRO DE LOVAGO, C.P. 6530518;6530518;NI;active;NI6530518
CHONTALES, SAN PEDRO DE LOVAGO, C.P. 6530517;6530517;NI;active;NI6530517
CHONTALES, SAN PEDRO DE LOVAGO, C.P. 6530516;6530516;NI;active;NI6530516
CHONTALES, SAN PEDRO DE LOVAGO, C.P. 6530515;6530515;NI;active;NI6530515
CHONTALES, SAN PEDRO DE LOVAGO, C.P. 6530514;6530514;NI;active;NI6530514
CHONTALES, SAN PEDRO DE LOVAGO, C.P. 6530513;6530513;NI;active;NI6530513
CHONTALES, SAN PEDRO DE LOVAGO, C.P. 65301120;65301120;NI;active;NI65301120
CHONTALES, SAN PEDRO DE LOVAGO, C.P. 65301116;65301116;NI;active;NI65301116
CHONTALES, SAN PEDRO DE LOVAGO, C.P. 65301115;65301115;NI;active;NI65301115
CHONTALES, SAN PEDRO DE LOVAGO, C.P. 65301113;65301113;NI;active;NI65301113
CHONTALES, SAN PEDRO DE LOVAGO, C.P. 65301112;65301112;NI;active;NI65301112
CHONTALES, SAN PEDRO DE LOVAGO, C.P. 65301111;65301111;NI;active;NI65301111
CHONTALES, SAN PEDRO DE LOVAGO, C.P. 65301110;65301110;NI;active;NI65301110
CHONTALES, SAN PEDRO DE LOVAGO, C.P. 65301073;65301073;NI;active;NI65301073
CHONTALES, SAN PEDRO DE LOVAGO, C.P. 65301065;65301065;NI;active;NI65301065
CHONTALES, SAN PEDRO DE LOVAGO, C.P. 65301039;65301039;NI;active;NI65301039
CHONTALES, SANTO TOMAS, C.P. 6525890;6525890;NI;active;NI6525890
CHONTALES, SANTO TOMAS, C.P. 65256161;65256161;NI;active;NI65256161
CHONTALES, SANTO TOMAS, C.P. 6525524;6525524;NI;active;NI6525524
CHONTALES, SANTO TOMAS, C.P. 6525523;6525523;NI;active;NI6525523
CHONTALES, SANTO TOMAS, C.P. 6525492;6525492;NI;active;NI6525492
CHONTALES, SANTO TOMAS, C.P. 65251123;65251123;NI;active;NI65251123
CHONTALES, SANTO TOMAS, C.P. 65251122;65251122;NI;active;NI65251122
CHONTALES, SANTO TOMAS, C.P. 65251121;65251121;NI;active;NI65251121
CHONTALES, SANTO TOMAS, C.P. 65251119;65251119;NI;active;NI65251119
CHONTALES, SANTO TOMAS, C.P. 65251118;65251118;NI;active;NI65251118
CHONTALES, SANTO TOMAS, C.P. 65251117;65251117;NI;active;NI65251117
CHONTALES, SANTO TOMAS, C.P. 65251114;65251114;NI;active;NI65251114
CHONTALES, SANTO DOMINGO, C.P. 65206138;65206138;NI;active;NI65206138
CHONTALES, SANTO DOMINGO, C.P. 6520520;6520520;NI;active;NI6520520
CHONTALES, SANTO DOMINGO, C.P. 6520519;6520519;NI;active;NI6520519
CHONTALES, SANTO DOMINGO, C.P. 6520511;6520511;NI;active;NI6520511
CHONTALES, SANTO DOMINGO, C.P. 65201381;65201381;NI;active;NI65201381
CHONTALES, SANTO DOMINGO, C.P. 65201379;65201379;NI;active;NI65201379
CHONTALES, SANTO DOMINGO, C.P. 65201081;65201081;NI;active;NI65201081
CHONTALES, SANTO DOMINGO, C.P. 65201072;65201072;NI;active;NI65201072
CHONTALES, SANTO DOMINGO, C.P. 65201070;65201070;NI;active;NI65201070
CHONTALES, SANTO DOMINGO, C.P. 65201068;65201068;NI;active;NI65201068
CHONTALES, SANTO DOMINGO, C.P. 65201067;65201067;NI;active;NI65201067
CHONTALES, SANTO DOMINGO, C.P. 65201066;65201066;NI;active;NI65201066
CHONTALES, LA LIBERTAD, C.P. 65151463;65151463;NI;active;NI65151463
CHONTALES, LA LIBERTAD, C.P. 65151445;65151445;NI;active;NI65151445
CHONTALES, LA LIBERTAD, C.P. 65151378;65151378;NI;active;NI65151378
CHONTALES, LA LIBERTAD, C.P. 65151085;65151085;NI;active;NI65151085
CHONTALES, LA LIBERTAD, C.P. 65151080;65151080;NI;active;NI65151080
CHONTALES, LA LIBERTAD, C.P. 65151077;65151077;NI;active;NI65151077
CHONTALES, LA LIBERTAD, C.P. 65151075;65151075;NI;active;NI65151075
CHONTALES, LA LIBERTAD, C.P. 65151074;65151074;NI;active;NI65151074
CHONTALES, LA LIBERTAD, C.P. 65151064;65151064;NI;active;NI65151064
CHONTALES, LA LIBERTAD, C.P. 65151063;65151063;NI;active;NI65151063
CHONTALES, LA LIBERTAD, C.P. 65151061;65151061;NI;active;NI65151061
CHONTALES, LA LIBERTAD, C.P. 65151060;65151060;NI;active;NI65151060
CHONTALES, LA LIBERTAD, C.P. 65151059;65151059;NI;active;NI65151059
CHONTALES, LA LIBERTAD, C.P. 65151057;65151057;NI;active;NI65151057
CHONTALES, LA LIBERTAD, C.P. 65151056;65151056;NI;active;NI65151056
CHONTALES, LA LIBERTAD, C.P. 65151055;65151055;NI;active;NI65151055
CHONTALES, LA LIBERTAD, C.P. 65151054;65151054;NI;active;NI65151054
CHONTALES, LA LIBERTAD, C.P. 65151053;65151053;NI;active;NI65151053
CHONTALES, LA LIBERTAD, C.P. 65151052;65151052;NI;active;NI65151052
CHONTALES, JUIGALPA, C.P. 6510942;6510942;NI;active;NI6510942
CHONTALES, JUIGALPA, C.P. 6510883;6510883;NI;active;NI6510883
CHONTALES, CAVALO, C.P. 65106082;65106082;NI;active;NI65106082
CHONTALES, JUIGALPA, C.P. 65106068;65106068;NI;active;NI65106068
CHONTALES, JUIGALPA, C.P. 65101462;65101462;NI;active;NI65101462
CHONTALES, JUIGALPA, C.P. 65101037;65101037;NI;active;NI65101037
CHONTALES, JUIGALPA, C.P. 65101036;65101036;NI;active;NI65101036
CHONTALES, JUIGALPA, C.P. 65101035;65101035;NI;active;NI65101035
CHONTALES, JUIGALPA, C.P. 65101034;65101034;NI;active;NI65101034
CHONTALES, JUIGALPA, C.P. 65101033;65101033;NI;active;NI65101033
CHONTALES, JUIGALPA, C.P. 65101032;65101032;NI;active;NI65101032
CHONTALES, JUIGALPA, C.P. 65101031;65101031;NI;active;NI65101031
CHONTALES, JUIGALPA, C.P. 65101030;65101030;NI;active;NI65101030
CHONTALES, JUIGALPA, C.P. 65101029;65101029;NI;active;NI65101029
CHONTALES, JUIGALPA, C.P. 65101028;65101028;NI;active;NI65101028
CHONTALES, JUIGALPA, C.P. 65101027;65101027;NI;active;NI65101027
CHONTALES, JUIGALPA, C.P. 65101026;65101026;NI;active;NI65101026
CHONTALES, JUIGALPA, C.P. 65101024;65101024;NI;active;NI65101024
CHONTALES, JUIGALPA, C.P. 65101023;65101023;NI;active;NI65101023
CHONTALES, JUIGALPA, C.P. 65101022;65101022;NI;active;NI65101022
CHONTALES, JUIGALPA, C.P. 65101021;65101021;NI;active;NI65101021
CHONTALES, JUIGALPA, C.P. 65101020;65101020;NI;active;NI65101020
CHONTALES, JUIGALPA, C.P. 65101019;65101019;NI;active;NI65101019
CHONTALES, JUIGALPA, C.P. 65101018;65101018;NI;active;NI65101018
CHONTALES, COMALAPA, C.P. 6505939;6505939;NI;active;NI6505939
CHONTALES, COMALAPA, C.P. 6505938;6505938;NI;active;NI6505938
CHONTALES, COMALAPA, C.P. 6505879;6505879;NI;active;NI6505879
CHONTALES, COMALAPA, C.P. 65056101;65056101;NI;active;NI65056101
CHONTALES, COMALAPA, C.P. 65051460;65051460;NI;active;NI65051460
CHONTALES, COMALAPA, C.P. 65051454;65051454;NI;active;NI65051454
CHONTALES, COMALAPA, C.P. 65051453;65051453;NI;active;NI65051453
CHONTALES, COMALAPA, C.P. 65051451;65051451;NI;active;NI65051451
CHONTALES, COMALAPA, C.P. 65051446;65051446;NI;active;NI65051446
CHONTALES, COMALAPA, C.P. 65051441;65051441;NI;active;NI65051441
CHONTALES, COMALAPA, C.P. 65051440;65051440;NI;active;NI65051440
CHONTALES, COMALAPA, C.P. 65051189;65051189;NI;active;NI65051189
CHONTALES, COMALAPA, C.P. 65051188;65051188;NI;active;NI65051188
CHONTALES, COMALAPA, C.P. 65051187;65051187;NI;active;NI65051187
CHONTALES, COMALAPA, C.P. 65051186;65051186;NI;active;NI65051186
CHONTALES, COMALAPA, C.P. 65051185;65051185;NI;active;NI65051185
CHONTALES, COMALAPA, C.P. 65051184;65051184;NI;active;NI65051184
CHONTALES, COMALAPA, C.P. 65051183;65051183;NI;active;NI65051183
CHONTALES, COMALAPA, C.P. 65051180;65051180;NI;active;NI65051180
CHONTALES, COMALAPA, C.P. 65051179;65051179;NI;active;NI65051179
MASAYA, MASAYA, C.P. 60456005;60456005;NI;active;NI60456005
MASAYA, NIQUINOHOMO, C.P. 60451589;60451589;NI;active;NI60451589
MASAYA, NIQUINOHOMO, C.P. 60451588;60451588;NI;active;NI60451588
MASAYA, NIQUINOHOMO, C.P. 60451583;60451583;NI;active;NI60451583
MASAYA, NIQUINOHOMO, C.P. 60451571;60451571;NI;active;NI60451571
MASAYA, NIQUINOHOMO, C.P. 60451570;60451570;NI;active;NI60451570
MASAYA, SAN JUAN DE ORIENTE, C.P. 60406003;60406003;NI;active;NI60406003
MASAYA, SAN JUAN DE ORIENTE, C.P. 60401587;60401587;NI;active;NI60401587
MASAYA, MASAYA, C.P. 60356001;60356001;NI;active;NI60356001
MASAYA, CATARINA, C.P. 60355998;60355998;NI;active;NI60355998
MASAYA, CATARINA, C.P. 60351612;60351612;NI;active;NI60351612
MASAYA, NANDASMO, C.P. 60306044;60306044;NI;active;NI60306044
MASAYA, MASAYA, C.P. 60306040;60306040;NI;active;NI60306040
MASAYA, NANDASMO, C.P. 60301622;60301622;NI;active;NI60301622
MASAYA, NANDASMO, C.P. 60301575;60301575;NI;active;NI60301575
MASAYA, NANDASMO, C.P. 60301574;60301574;NI;active;NI60301574
MASAYA, MASAYA, C.P. 60256021;60256021;NI;active;NI60256021
MASAYA, MASATEPE, C.P. 60256015;60256015;NI;active;NI60256015
MASAYA, MASATEPE, C.P. 60251581;60251581;NI;active;NI60251581
MASAYA, MASATEPE, C.P. 60251578;60251578;NI;active;NI60251578
MASAYA, MASATEPE, C.P. 60251577;60251577;NI;active;NI60251577
MASAYA, MASATEPE, C.P. 60251573;60251573;NI;active;NI60251573
MASAYA, MASATEPE, C.P. 60251572;60251572;NI;active;NI60251572
MASAYA, MASATEPE, C.P. 60251569;60251569;NI;active;NI60251569
MASAYA, MASATEPE, C.P. 60251568;60251568;NI;active;NI60251568
MASAYA, MASATEPE, C.P. 60251567;60251567;NI;active;NI60251567
MASAYA, MASAYA, C.P. 60206032;60206032;NI;active;NI60206032
MASAYA, LA CONCEPCION, C.P. 60206031;60206031;NI;active;NI60206031
MASAYA, MASAYA, C.P. 60206030;60206030;NI;active;NI60206030
MASAYA, LA CONCEPCION, C.P. 60201565;60201565;NI;active;NI60201565
MASAYA, LA CONCEPCION, C.P. 60201564;60201564;NI;active;NI60201564
MASAYA, LA CONCEPCION, C.P. 60201563;60201563;NI;active;NI60201563
MASAYA, LA CONCEPCION, C.P. 60201562;60201562;NI;active;NI60201562
MASAYA, TISMA, C.P. 60155995;60155995;NI;active;NI60155995
MASAYA, MASAYA, C.P. 60155981;60155981;NI;active;NI60155981
MASAYA, TISMA, C.P. 60151306;60151306;NI;active;NI60151306
MASAYA, TISMA, C.P. 60151304;60151304;NI;active;NI60151304
MASAYA, TISMA, C.P. 60151301;60151301;NI;active;NI60151301
MASAYA, MASAYA, C.P. 60105975;60105975;NI;active;NI60105975
MASAYA, MASAYA, C.P. 60105972;60105972;NI;active;NI60105972
MASAYA, MASAYA, C.P. 60105958;60105958;NI;active;NI60105958
MASAYA, MASAYA, C.P. 60101623;60101623;NI;active;NI60101623
MASAYA, MASAYA, C.P. 60101621;60101621;NI;active;NI60101621
MASAYA, MASAYA, C.P. 60101620;60101620;NI;active;NI60101620
MASAYA, MASAYA, C.P. 60101619;60101619;NI;active;NI60101619
MASAYA, MASAYA, C.P. 60101618;60101618;NI;active;NI60101618
MASAYA, MASAYA, C.P. 60101617;60101617;NI;active;NI60101617
MASAYA, MASAYA, C.P. 60101616;60101616;NI;active;NI60101616
MASAYA, MASAYA, C.P. 60101615;60101615;NI;active;NI60101615
MASAYA, MASAYA, C.P. 60101614;60101614;NI;active;NI60101614
MASAYA, MASAYA, C.P. 60101613;60101613;NI;active;NI60101613
MASAYA, MASAYA, C.P. 60101611;60101611;NI;active;NI60101611
MASAYA, MASAYA, C.P. 60101610;60101610;NI;active;NI60101610
MASAYA, MASAYA, C.P. 60101609;60101609;NI;active;NI60101609
MASAYA, MASAYA, C.P. 60101608;60101608;NI;active;NI60101608
MASAYA, MASAYA, C.P. 60101303;60101303;NI;active;NI60101303
MASAYA, MASAYA, C.P. 60101302;60101302;NI;active;NI60101302
MASAYA, MASAYA, C.P. 60101300;60101300;NI;active;NI60101300
MASAYA, NINDIRI, C.P. 60056063;60056063;NI;active;NI60056063
MASAYA, NINDIRI, C.P. 60056062;60056062;NI;active;NI60056062
MASAYA, NINDIRI, C.P. 60056059;60056059;NI;active;NI60056059
MASAYA, MASAYA, C.P. 60056045;60056045;NI;active;NI60056045
MASAYA, NINDIRI, C.P. 60051305;60051305;NI;active;NI60051305
MASAYA, NINDIRI, C.P. 60051299;60051299;NI;active;NI60051299
MASAYA, NINDIRI, C.P. 60051298;60051298;NI;active;NI60051298
MASAYA, NINDIRI, C.P. 60051297;60051297;NI;active;NI60051297
RAAS, LUGAR MIRAMAR, C.P. 5724101;5724101;NI;active;NI5724101
NUEVA SEGOVIA, OCOTAL, C.P. 5650099;5650099;NI;active;NI5650099
NUEVA SEGOVIA, WIWILI DE ABAJO, C.P. 5601008;5601008;NI;active;NI5601008
MANAGUA, MANAGUA, C.P. 55525339;55525339;NI;active;NI55525339
NUEVA SEGOVIA, QUILALI, C.P. 5551006;5551006;NI;active;NI5551006
NUEVA SEGOVIA, QUILALI, C.P. 5550074;5550074;NI;active;NI5550074
MANAGUA, EL CRUCERO, C.P. 5545796;5545796;NI;active;NI5545796
MANAGUA, EL CRUCERO, C.P. 5545795;5545795;NI;active;NI5545795
MANAGUA, EL CRUCERO, C.P. 5545794;5545794;NI;active;NI5545794
MANAGUA, MANGUA, C.P. 55455956;55455956;NI;active;NI55455956
MANAGUA, CRUCERO, C.P. 55455955;55455955;NI;active;NI55455955
MANAGUA, EL CRUCERO, C.P. 55455953;55455953;NI;active;NI55455953
MANAGUA, VILLA EL CARMEN, C.P. 55455951;55455951;NI;active;NI55455951
MANAGUA, VILLA EL CARMEN, C.P. 55455942;55455942;NI;active;NI55455942
MANAGUA, CRUCERO, C.P. 55455933;55455933;NI;active;NI55455933
MANAGUA, MANAGUA, C.P. 55455929;55455929;NI;active;NI55455929
MANAGUA, EL CRUCERO, C.P. 55455837;55455837;NI;active;NI55455837
MANAGUA, CRUCERO, C.P. 55455827;55455827;NI;active;NI55455827
MANAGUA, MANAGUA, C.P. 55455823;55455823;NI;active;NI55455823
MANAGUA, MANAGUA, C.P. 55455816;55455816;NI;active;NI55455816
MANAGUA, MANAGUA, C.P. 55455812;55455812;NI;active;NI55455812
MANAGUA, MANAGUA, C.P. 55455656;55455656;NI;active;NI55455656
MANAGUA, EL CRUCERO, C.P. 55451554;55451554;NI;active;NI55451554
MANAGUA, EL CRUCERO, C.P. 55451553;55451553;NI;active;NI55451553
MANAGUA, CIUDAD SANDINO, C.P. 55405808;55405808;NI;active;NI55405808
MANAGUA, CIUDAD SANDINO, C.P. 55405804;55405804;NI;active;NI55405804
MANAGUA, MANAGUA, C.P. 55405802;55405802;NI;active;NI55405802
MANAGUA, MANAGUA, C.P. 55405801;55405801;NI;active;NI55405801
MANAGUA, MANAGUA, C.P. 55405799;55405799;NI;active;NI55405799
MANAGUA, CUIDAD SANDINO, C.P. 55405794;55405794;NI;active;NI55405794
MANAGUA, CIUDAD SANDINO, C.P. 55405793;55405793;NI;active;NI55405793
MANAGUA, CIUDAD SANDINO, C.P. 55405790;55405790;NI;active;NI55405790
MANAGUA, CIUDAD SANDINO, C.P. 55405786;55405786;NI;active;NI55405786
MANAGUA, CIUDAD SANDINO, C.P. 55401548;55401548;NI;active;NI55401548
MANAGUA, CIUDAD SANDINO, C.P. 55401547;55401547;NI;active;NI55401547
MANAGUA, CIUDAD SANDINO, C.P. 55401546;55401546;NI;active;NI55401546
MANAGUA, MANAGUA, C.P. 5535788;5535788;NI;active;NI5535788
MANAGUA, SAN RAFAEL DEL SUR, C.P. 5535787;5535787;NI;active;NI5535787
MANAGUA, SAN RAFAEL DEL SUR, C.P. 5535786;5535786;NI;active;NI5535786
MANAGUA, TICUANTEPE, C.P. 55301561;55301561;NI;active;NI55301561
MANAGUA, TICUANTEPE, C.P. 55301297;55301297;NI;active;NI55301297
MANAGUA, TICUANTEPE, C.P. 55301296;55301296;NI;active;NI55301296
MANAGUA, TICUANTEPE, C.P. 55301295;55301295;NI;active;NI55301295
MANAGUA, MANAGUA, C.P. 55255786;55255786;NI;active;NI55255786
MANAGUA, TICUANTEPE, C.P. 55255783;55255783;NI;active;NI55255783
MANAGUA, MANAGUA, C.P. 55255782;55255782;NI;active;NI55255782
MANAGUA, MANAGUA, C.P. 55255774;55255774;NI;active;NI55255774
MANAGUA, MANAGUA, C.P. 55255768;55255768;NI;active;NI55255768
MANAGUA, MANAGUA, C.P. 55255765;55255765;NI;active;NI55255765
MANAGUA, MANAGUA, C.P. 55255763;55255763;NI;active;NI55255763
MANAGUA, MANAGUA, C.P. 55255761;55255761;NI;active;NI55255761
MANAGUA, MANAGUA, C.P. 55255759;55255759;NI;active;NI55255759
MANAGUA, MANAGUA, C.P. 55255758;55255758;NI;active;NI55255758
MANAGUA, MANAGUA, C.P. 55255746;55255746;NI;active;NI55255746
MANAGUA, MANAGUA, C.P. 55255744;55255744;NI;active;NI55255744
MANAGUA, MANAGUA, C.P. 55255743;55255743;NI;active;NI55255743
MANAGUA, MANAGUA, C.P. 55255731;55255731;NI;active;NI55255731
MANAGUA, MANAGUA, C.P. 55255725;55255725;NI;active;NI55255725
MANAGUA, MANAGUA, C.P. 55255699;55255699;NI;active;NI55255699
MANAGUA, MANAGUA, C.P. 55255698;55255698;NI;active;NI55255698
MANAGUA, MANAGUA, C.P. 55255695;55255695;NI;active;NI55255695
MANAGUA, MANAGUA, C.P. 55255690;55255690;NI;active;NI55255690
MANAGUA, MANAGUA, C.P. 55255688;55255688;NI;active;NI55255688
MANAGUA, MANAGUA, C.P. 55255686;55255686;NI;active;NI55255686
MANAGUA, MANAGUA, C.P. 55255685;55255685;NI;active;NI55255685
MANAGUA, MANAGUA, C.P. 55255684;55255684;NI;active;NI55255684
MANAGUA, MANAGUA, C.P. 55255676;55255676;NI;active;NI55255676
MANAGUA, MANAGUA, C.P. 55255675;55255675;NI;active;NI55255675
MANAGUA, MANAGUA, C.P. 55255669;55255669;NI;active;NI55255669
MANAGUA, MANAGUA, C.P. 55255668;55255668;NI;active;NI55255668
MANAGUA, MANAGUA, C.P. 55255666;55255666;NI;active;NI55255666
MANAGUA, MANAGUA, C.P. 55255657;55255657;NI;active;NI55255657
MANAGUA, MANAGUA, C.P. 55255654;55255654;NI;active;NI55255654
MANAGUA, MANAGUA, C.P. 55255651;55255651;NI;active;NI55255651
MANAGUA, MANAGUA, C.P. 55255650;55255650;NI;active;NI55255650
MANAGUA, MANAGUA, C.P. 55255646;55255646;NI;active;NI55255646
MANAGUA, MANAGUA, C.P. 55255645;55255645;NI;active;NI55255645
MANAGUA, MANAGUA, C.P. 55255644;55255644;NI;active;NI55255644
MANAGUA, MANAGUA, C.P. 55255643;55255643;NI;active;NI55255643
MANAGUA, MANAGUA, C.P. 55255642;55255642;NI;active;NI55255642
MANAGUA, MANAGUA, C.P. 55255641;55255641;NI;active;NI55255641
MANAGUA, MANAGUA, C.P. 55255640;55255640;NI;active;NI55255640
MANAGUA, MANAGUA, C.P. 55255638;55255638;NI;active;NI55255638
MANAGUA, MANAGUA, C.P. 55255637;55255637;NI;active;NI55255637
MANAGUA, MANAGUA, C.P. 55255636;55255636;NI;active;NI55255636
MANAGUA, MANAGUA, C.P. 55255635;55255635;NI;active;NI55255635
MANAGUA, MANAGUA, C.P. 55255634;55255634;NI;active;NI55255634
MANAGUA, MANAGUA, C.P. 55255631;55255631;NI;active;NI55255631
MANAGUA, MANAGUA, C.P. 55255630;55255630;NI;active;NI55255630
MANAGUA, MANAGUA, C.P. 55255629;55255629;NI;active;NI55255629
MANAGUA, MANAGUA, C.P. 55255625;55255625;NI;active;NI55255625
MANAGUA, MANAGUA, C.P. 55255622;55255622;NI;active;NI55255622
MANAGUA, MANAGUA, C.P. 55255620;55255620;NI;active;NI55255620
MANAGUA, MANAGUA, C.P. 55255618;55255618;NI;active;NI55255618
MANAGUA, MANAGUA, C.P. 55255617;55255617;NI;active;NI55255617
MANAGUA, MANAGUA, C.P. 55255616;55255616;NI;active;NI55255616
MANAGUA, MANAGUA, C.P. 55255615;55255615;NI;active;NI55255615
MANAGUA, MANAGUA, C.P. 55255614;55255614;NI;active;NI55255614
MANAGUA, MANAGUA, C.P. 55255613;55255613;NI;active;NI55255613
MANAGUA, MANAGUA, C.P. 55255607;55255607;NI;active;NI55255607
MANAGUA, MANAGUA, C.P. 55255605;55255605;NI;active;NI55255605
MANAGUA, MANAGUA, C.P. 55255601;55255601;NI;active;NI55255601
MANAGUA, MANAGUA, C.P. 55255600;55255600;NI;active;NI55255600
MANAGUA, MANAGUA, C.P. 55255599;55255599;NI;active;NI55255599
MANAGUA, MANAGUA, C.P. 55255596;55255596;NI;active;NI55255596
MANAGUA, MANAGUA, C.P. 55255589;55255589;NI;active;NI55255589
MANAGUA, MANAGUA, C.P. 55255580;55255580;NI;active;NI55255580
MANAGUA, MANAGUA, C.P. 55255579;55255579;NI;active;NI55255579
MANAGUA, MANAGUA, C.P. 55255578;55255578;NI;active;NI55255578
MANAGUA, MANAGUA, C.P. 55255577;55255577;NI;active;NI55255577
MANAGUA, MANAGUA, C.P. 55255576;55255576;NI;active;NI55255576
MANAGUA, MANAGUA, C.P. 55255575;55255575;NI;active;NI55255575
MANAGUA, MANAGUA, C.P. 55255574;55255574;NI;active;NI55255574
MANAGUA, MANAGUA, C.P. 55255571;55255571;NI;active;NI55255571
MANAGUA, MANAGUA, C.P. 55255569;55255569;NI;active;NI55255569
MANAGUA, MANAGUA, C.P. 55255567;55255567;NI;active;NI55255567
MANAGUA, MANAGUA, C.P. 55255566;55255566;NI;active;NI55255566
MANAGUA, MANAGUA, C.P. 55255562;55255562;NI;active;NI55255562
MANAGUA, MANAGUA, C.P. 55255561;55255561;NI;active;NI55255561
MANAGUA, MANAGUA, C.P. 55255550;55255550;NI;active;NI55255550
MANAGUA, MANAGUA, C.P. 55255546;55255546;NI;active;NI55255546
MANAGUA, MANAGUA, C.P. 55255537;55255537;NI;active;NI55255537
MANAGUA, MANAGUA, C.P. 55255526;55255526;NI;active;NI55255526
MANAGUA, MANAGUA, C.P. 55255516;55255516;NI;active;NI55255516
MANAGUA, MANAGUA, C.P. 55255515;55255515;NI;active;NI55255515
MANAGUA, MANAGUA, C.P. 55255514;55255514;NI;active;NI55255514
MANAGUA, MANAGUA, C.P. 55255513;55255513;NI;active;NI55255513
MANAGUA, MANAGUA, C.P. 55255512;55255512;NI;active;NI55255512
MANAGUA, MANAGUA, C.P. 55255508;55255508;NI;active;NI55255508
MANAGUA, MANAGUA, C.P. 55255507;55255507;NI;active;NI55255507
MANAGUA, MANAGUA, C.P. 55255506;55255506;NI;active;NI55255506
MANAGUA, MANAGUA, C.P. 55255503;55255503;NI;active;NI55255503
MANAGUA, MANAGUA, C.P. 55255500;55255500;NI;active;NI55255500
MANAGUA, MANAGUA, C.P. 55255498;55255498;NI;active;NI55255498
MANAGUA, MANAGUA, C.P. 55255496;55255496;NI;active;NI55255496
MANAGUA, MANAGUA, C.P. 55255495;55255495;NI;active;NI55255495
MANAGUA, MANAGUA, C.P. 55255494;55255494;NI;active;NI55255494
MANAGUA, MANAGUA, C.P. 55255493;55255493;NI;active;NI55255493
MANAGUA, MANAGUA, C.P. 55255492;55255492;NI;active;NI55255492
MANAGUA, MANAGUA, C.P. 55255484;55255484;NI;active;NI55255484
MANAGUA, MANAGUA, C.P. 55255483;55255483;NI;active;NI55255483
MANAGUA, MANAGUA, C.P. 55255482;55255482;NI;active;NI55255482
MANAGUA, MANAGUA, C.P. 55255476;55255476;NI;active;NI55255476
MANAGUA, MANAGUA, C.P. 55255475;55255475;NI;active;NI55255475
MANAGUA, MANAGUA, C.P. 55255472;55255472;NI;active;NI55255472
MANAGUA, MANAGUA, C.P. 55255471;55255471;NI;active;NI55255471
MANAGUA, MANAGUA, C.P. 55255470;55255470;NI;active;NI55255470
MANAGUA, MANAGUA, C.P. 55255468;55255468;NI;active;NI55255468
MANAGUA, MANAGUA, C.P. 55255464;55255464;NI;active;NI55255464
MANAGUA, MANAGUA, C.P. 55255461;55255461;NI;active;NI55255461
MANAGUA, MANAGUA, C.P. 55255455;55255455;NI;active;NI55255455
MANAGUA, MANAGUA, C.P. 55255450;55255450;NI;active;NI55255450
MANAGUA, MANAGUA, C.P. 55255448;55255448;NI;active;NI55255448
MANAGUA, MANAGUA, C.P. 55255447;55255447;NI;active;NI55255447
MANAGUA, MANAGUA, C.P. 55255446;55255446;NI;active;NI55255446
MANAGUA, MANAGUA, C.P. 55255445;55255445;NI;active;NI55255445
MANAGUA, MANAGUA, C.P. 55255444;55255444;NI;active;NI55255444
MANAGUA, MANAGUA, C.P. 55255443;55255443;NI;active;NI55255443
MANAGUA, MANAGUA, C.P. 55255442;55255442;NI;active;NI55255442
MANAGUA, MANAGUA, C.P. 55255441;55255441;NI;active;NI55255441
MANAGUA, MANAGUA, C.P. 55255439;55255439;NI;active;NI55255439
MANAGUA, MANAGUA, C.P. 55255438;55255438;NI;active;NI55255438
MANAGUA, MANAGUA, C.P. 55255437;55255437;NI;active;NI55255437
MANAGUA, MANAGUA, C.P. 55255436;55255436;NI;active;NI55255436
MANAGUA, MANAGUA, C.P. 55255434;55255434;NI;active;NI55255434
MANAGUA, MANAGUA, C.P. 55255432;55255432;NI;active;NI55255432
MANAGUA, MANAGUA, C.P. 55255430;55255430;NI;active;NI55255430
MANAGUA, MANAGUA, C.P. 55255429;55255429;NI;active;NI55255429
MANAGUA, MANAGUA, C.P. 55255426;55255426;NI;active;NI55255426
MANAGUA, MANAGUA, C.P. 55255425;55255425;NI;active;NI55255425
MANAGUA, MANAGUA, C.P. 55255422;55255422;NI;active;NI55255422
MANAGUA, MANAGUA, C.P. 55255421;55255421;NI;active;NI55255421
MANAGUA, MANAGUA, C.P. 55255420;55255420;NI;active;NI55255420
MANAGUA, MANAGUA, C.P. 55255415;55255415;NI;active;NI55255415
MANAGUA, MANAGUA, C.P. 55255414;55255414;NI;active;NI55255414
MANAGUA, MANAGUA, C.P. 55255409;55255409;NI;active;NI55255409
MANAGUA, MANAGUA, C.P. 55255403;55255403;NI;active;NI55255403
MANAGUA, MANAGUA, C.P. 55255401;55255401;NI;active;NI55255401
MANAGUA, MANAGUA, C.P. 55255395;55255395;NI;active;NI55255395
MANAGUA, MANAGUA, C.P. 55255393;55255393;NI;active;NI55255393
MANAGUA, BUENOS AIRES, C.P. 55255388;55255388;NI;active;NI55255388
